onehotencoder__x0_C (all),onehotencoder__x0_FV,onehotencoder__x0_RH,onehotencoder__x0_RL,onehotencoder__x0_RM,onehotencoder__x1_Grvl,onehotencoder__x1_Pave,onehotencoder__x2_IR1,onehotencoder__x2_IR2,onehotencoder__x2_IR3,onehotencoder__x2_Reg,onehotencoder__x3_Bnk,onehotencoder__x3_HLS,onehotencoder__x3_Low,onehotencoder__x3_Lvl,onehotencoder__x4_AllPub,onehotencoder__x4_NoSeWa,onehotencoder__x5_Corner,onehotencoder__x5_CulDSac,onehotencoder__x5_FR2,onehotencoder__x5_FR3,onehotencoder__x5_Inside,onehotencoder__x6_Gtl,onehotencoder__x6_Mod,onehotencoder__x6_Sev,onehotencoder__x7_Blmngtn,onehotencoder__x7_Blueste,onehotencoder__x7_BrDale,onehotencoder__x7_BrkSide,onehotencoder__x7_ClearCr,onehotencoder__x7_CollgCr,onehotencoder__x7_Crawfor,onehotencoder__x7_Edwards,onehotencoder__x7_Gilbert,onehotencoder__x7_IDOTRR,onehotencoder__x7_MeadowV,onehotencoder__x7_Mitchel,onehotencoder__x7_NAmes,onehotencoder__x7_NPkVill,onehotencoder__x7_NWAmes,onehotencoder__x7_NoRidge,onehotencoder__x7_NridgHt,onehotencoder__x7_OldTown,onehotencoder__x7_SWISU,onehotencoder__x7_Sawyer,onehotencoder__x7_SawyerW,onehotencoder__x7_Somerst,onehotencoder__x7_StoneBr,onehotencoder__x7_Timber,onehotencoder__x7_Veenker,onehotencoder__x8_Artery,onehotencoder__x8_Feedr,onehotencoder__x8_Norm,onehotencoder__x8_PosA,onehotencoder__x8_PosN,onehotencoder__x8_RRAe,onehotencoder__x8_RRAn,onehotencoder__x8_RRNe,onehotencoder__x8_RRNn,onehotencoder__x9_Artery,onehotencoder__x9_Feedr,onehotencoder__x9_Norm,onehotencoder__x9_PosA,onehotencoder__x9_PosN,onehotencoder__x9_RRAe,onehotencoder__x9_RRAn,onehotencoder__x9_RRNn,onehotencoder__x10_1Fam,onehotencoder__x10_2fmCon,onehotencoder__x10_Duplex,onehotencoder__x10_Twnhs,onehotencoder__x10_TwnhsE,onehotencoder__x11_1.5Fin,onehotencoder__x11_1.5Unf,onehotencoder__x11_1Story,onehotencoder__x11_2.5Fin,onehotencoder__x11_2.5Unf,onehotencoder__x11_2Story,onehotencoder__x11_SFoyer,onehotencoder__x11_SLvl,onehotencoder__x12_Flat,onehotencoder__x12_Gable,onehotencoder__x12_Gambrel,onehotencoder__x12_Hip,onehotencoder__x12_Mansard,onehotencoder__x12_Shed,onehotencoder__x13_ClyTile,onehotencoder__x13_CompShg,onehotencoder__x13_Membran,onehotencoder__x13_Metal,onehotencoder__x13_Roll,onehotencoder__x13_Tar&Grv,onehotencoder__x13_WdShake,onehotencoder__x13_WdShngl,onehotencoder__x14_AsbShng,onehotencoder__x14_AsphShn,onehotencoder__x14_BrkComm,onehotencoder__x14_BrkFace,onehotencoder__x14_CBlock,onehotencoder__x14_CemntBd,onehotencoder__x14_HdBoard,onehotencoder__x14_ImStucc,onehotencoder__x14_MetalSd,onehotencoder__x14_Plywood,onehotencoder__x14_Stone,onehotencoder__x14_Stucco,onehotencoder__x14_VinylSd,onehotencoder__x14_Wd Sdng,onehotencoder__x14_WdShing,onehotencoder__x15_AsbShng,onehotencoder__x15_AsphShn,onehotencoder__x15_Brk Cmn,onehotencoder__x15_BrkFace,onehotencoder__x15_CBlock,onehotencoder__x15_CmentBd,onehotencoder__x15_HdBoard,onehotencoder__x15_ImStucc,onehotencoder__x15_MetalSd,onehotencoder__x15_Other,onehotencoder__x15_Plywood,onehotencoder__x15_Stone,onehotencoder__x15_Stucco,onehotencoder__x15_VinylSd,onehotencoder__x15_Wd Sdng,onehotencoder__x15_Wd Shng,onehotencoder__x16_BrkTil,onehotencoder__x16_CBlock,onehotencoder__x16_PConc,onehotencoder__x16_Slab,onehotencoder__x16_Stone,onehotencoder__x16_Wood,onehotencoder__x17_Floor,onehotencoder__x17_GasA,onehotencoder__x17_GasW,onehotencoder__x17_Grav,onehotencoder__x17_OthW,onehotencoder__x17_Wall,onehotencoder__x18_N,onehotencoder__x18_Y,onehotencoder__x19_COD,onehotencoder__x19_CWD,onehotencoder__x19_Con,onehotencoder__x19_ConLD,onehotencoder__x19_ConLI,onehotencoder__x19_ConLw,onehotencoder__x19_New,onehotencoder__x19_Oth,onehotencoder__x19_WD,onehotencoder__x20_Abnorml,onehotencoder__x20_AdjLand,onehotencoder__x20_Alloca,onehotencoder__x20_Family,onehotencoder__x20_Normal,onehotencoder__x20_Partial,onehotencoder__x21_N,onehotencoder__x21_P,onehotencoder__x21_Y,onehotencoder__x22_20,onehotencoder__x22_30,onehotencoder__x22_40,onehotencoder__x22_45,onehotencoder__x22_50,onehotencoder__x22_60,onehotencoder__x22_70,onehotencoder__x22_75,onehotencoder__x22_80,onehotencoder__x22_85,onehotencoder__x22_90,onehotencoder__x22_120,onehotencoder__x22_160,onehotencoder__x22_180,onehotencoder__x22_190,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014299094173958218,5.0,4.0,-0.6272515966215461,-1.5283028619789507,3.0,4.0,0.10707560834892112,-0.3104888215358916,0.07280938529571176,0.06730166297784652,0.0,-0.2001335765003368,-0.7866097554198439,-0.10444602030968324,-0.8049931046878338,-0.8163190067289032,-0.2480526434945926,-1.019795999942033,-0.7529966709801622,0.14448618211663874,-0.21536641104739943,3.0,-0.9555444191498392,6.0,2.1243284809890435,0.32441175110861503,0.11628570167898421,-0.7695687761756487,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,5.330490292634346,-0.06937701733607195,-0.09788953208526031,-0.1253526024214283,0.13832581586334775,201000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26477412175472587,4.0,5.0,-0.42394768042706915,-1.2365086984625904,3.0,4.0,-0.5788731951301599,2.701172379246242,-0.21602264631697585,0.19103467857528064,0.0,-0.058037942688962355,-0.7866097554198439,-0.10444602030968324,-0.6979265860534339,1.1015615102295773,-0.2480526434945926,-1.019795999942033,-0.7529966709801622,0.14448618211663874,-0.21536641104739943,3.0,-0.3238714590132701,6.0,-0.9573801174081212,-1.0124786103147905,-0.7856945064557121,-0.7695687761756487,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-0.49138220149199885,-1.36559954384199,117500
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929653064016346,6.0,4.0,-0.05122383407052814,0.22246211911921077,3.0,4.0,0.9874834184217604,-0.3104888215358916,1.0602119119716438,1.9520206327030485,4.0,2.6240171455007304,-0.7866097554198439,-0.10444602030968324,1.322953953170865,1.1015615102295773,-0.2480526434945926,0.7864977815844104,-0.7529966709801622,0.14448618211663874,-0.21536641104739943,3.0,0.30780150112329907,2.0,0.5834741817904613,0.32441175110861503,0.4909544035195504,1.6262807351612005,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.24067699664914227,1.6422511755686853,320000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042373877879660536,6.0,4.0,1.1008316910315077,0.9519475279101114,2.0,4.0,-0.9571066475158214,-0.3104888215358916,2.1349357505304813,1.001927834365608,0.0,0.9188695397642369,-0.7866097554198439,-0.10444602030968324,0.03815572955806568,-0.8163190067289032,-0.2480526434945926,0.7864977815844104,-0.7529966709801622,0.14448618211663874,-0.21536641104739943,2.0,0.30780150112329907,6.0,-0.9573801174081212,0.32441175110861503,0.28743066424813174,-0.7695687761756487,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-1.22344139963314,1.6422511755686853,190000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46776973675269,3.0,4.0,-0.2884117362974179,-1.0419792561183503,3.0,4.0,0.39128492567825995,-0.3104888215358916,-0.29214891821489347,0.0010161189077925218,2.0,-0.3371543662470193,-0.7866097554198439,-0.10444602030968324,-0.9082358190852909,1.1015615102295773,-0.2480526434945926,-1.019795999942033,-0.7529966709801622,0.14448618211663874,-0.21536641104739943,3.0,-0.9555444191498392,6.0,-0.9573801174081212,0.32441175110861503,0.8239932496000536,-0.7695687761756487,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-1.955500597774281,-0.613636863989321,242000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5959527879414501,5.0,7.0,-1.3388153033022152,-1.6741999437371309,3.0,4.0,0.11348634483003402,-0.3104888215358916,-0.2518467742689371,-0.24644991228707575,4.0,-0.007289502042042913,1.9496966227149712,-0.10444602030968324,1.586796445519922,-0.8163190067289032,-0.2480526434945926,0.7864977815844104,1.2355371733137028,1.4065791575286473,-0.21536641104739943,3.0,1.5711474213964374,6.0,0.5834741817904613,0.32441175110861503,-0.5081621347219594,-0.7695687761756487,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.24067699664914227,-1.36559954384199,79900
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15717076925991663,4.0,7.0,-1.6098871915615178,1.0492122490822315,2.0,4.0,-0.9613804718365634,-0.3104888215358916,0.4623967767732904,-0.6530012492500736,0.0,-0.9664350302688204,-0.7866097554198439,-0.10444602030968324,-1.382387544466205,-0.8163190067289032,-0.2480526434945926,-1.019795999942033,-0.7529966709801622,-1.1176067932953697,-0.21536641104739943,2.0,-0.9555444191498392,6.0,-0.9573801174081212,-1.0124786103147905,-1.063226878189465,1.7456752290816415,-0.7108920610439188,1.6862448367427187,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-0.49138220149199885,0.8902884957160165,184900
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32929229786842706,9.0,4.0,1.1685996630963333,1.0492122490822315,0.0,4.0,2.0003797824375997,-0.3104888215358916,0.28775415300747925,2.2370484722042807,0.0,2.291614859263408,-0.7866097554198439,-0.10444602030968324,1.072494775651108,1.1015615102295773,-0.2480526434945926,0.7864977815844104,1.2355371733137028,-1.1176067932953697,-0.21536641104739943,0.0,0.30780150112329907,6.0,0.5834741817904613,1.6613021125320206,1.758352234437021,0.9497119362787015,2.8366410672231366,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.9727361947902834,-1.36559954384199,253000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6529254907819625,4.0,7.0,-1.6776551636263435,-1.6741999437371309,3.0,4.0,-0.9613804718365634,-0.3104888215358916,0.6773415444850579,-0.4408875082259008,0.0,-0.7837406439399104,-0.7866097554198439,-0.10444602030968324,-1.2447305919362621,-0.8163190067289032,-0.2480526434945926,-1.019795999942033,-0.7529966709801622,-1.1176067932953697,-0.21536641104739943,3.0,-1.5872173792864084,6.0,-0.9573801174081212,-2.3493689717381963,-2.1733563651244756,-0.7695687761756487,0.7762833988409604,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.24067699664914227,0.8902884957160165,239799
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29115043100136434,4.0,5.0,-1.7115391496587564,-1.6741999437371309,3.0,4.0,-0.9613804718365634,-0.3104888215358916,0.37955348088437996,-0.7347534202698068,0.0,-0.8953872133631332,0.43133767927335476,-0.10444602030968324,-0.3289294771884484,-0.8163190067289032,-0.2480526434945926,-1.019795999942033,1.2355371733137028,0.14448618211663874,-0.21536641104739943,3.0,0.30780150112329907,6.0,0.5834741817904613,-1.0124786103147905,-1.3130060127498422,0.758680746005996,-0.7108920610439188,1.379657896599813,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.24067699664914227,0.8902884957160165,244400
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15737058978451238,5.0,6.0,-0.18675977820017942,-0.8960821743601701,3.0,4.0,-0.29466387780082104,2.8975850662537725,-0.6391951577495181,0.1402157614549059,4.0,-0.019976612203772774,-0.7866097554198439,-0.10444602030968324,-0.6692480542763625,1.1015615102295773,-0.2480526434945926,-1.019795999942033,1.2355371733137028,0.14448618211663874,-0.21536641104739943,3.0,-0.3238714590132701,6.0,-0.9573801174081212,0.32441175110861503,0.09315800403450482,-0.7695687761756487,1.2874999631763877,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-0.49138220149199885,0.13832581586334775,150900
